115 144 290 190 170 284 153 300 126 	49 64 32 72 51 49 78 57 
311 287 171 290 	29 51 78 39 65 
188 135 300 196 169 135 	45 63 51 22 41 65 
298 270 214 	55 22 78 37 64 
183 288 153 	41 63 47 
116 153 228 291 	54 63 49 78 34 72 41 
293 170 160 180 185 	54 64 41 64 49 78 47 63 36 
278 300 171 	22 77 7 
282 153 278 90 	54 49 78 24 63 57 
282 153 276 90 	54 49 78 24 65 29 
282 216 232 	24 63 34 61 65 
214 158 225 230 	27 76 49 65 
290 135 110 149 	54 64 46 64 41 78 41 
282 271 300 133 135 	43 78 49 22 63 49 
293 216 230 300 126 	10 43 29 65 
188 212 278 270 300 180 290 230 282 215 135 	57 3 49 22 78 56 64 37 
308 149 214 	8 57 45 63 37 22 65 43 66 56 78 32 64 
188 212 278 180 188 291 	57 66 49 22 78 56 64 37 
306 122 207 212 270 300 126 	54 49 78 36 
84 161 169 189 	22 65 58 72 49 76 8 41 
306 226 	46 63 49 
78 230 300 133 189 	22 65 49 72 23 63 16 2 
204 261 300 126 	7 43 
116 259 135 	54 57 64 51 
298 285 109 	40 66 51 63 9 
116 90 78 	54 63 57 78 22 76 
206 284 261 300 126 	54 72 57 51 78 57 
58 225 232 169 189 	57 64 3 22 
116 90 270 111 90 	54 63 57 78 22 78 54 72 29 61 
116 90 	54 63 29 
116 298 153 	54 63 57 49 
183 149 300 	47 64 51 41 63 
116 257 209 282 189 	54 63 57 66 39 72 54 41 
290 158 207 214 	22 43 63 57 
278 293 223 	45 63 51 64 48 63 3 
312 189 182 	43 78 49 64 48 
116 300 189 	54 74 41 
116 189 	58 54 63 
175 285 171 	39 78 54 63 49 63 
300 122 275 	9 24 51 
300 295 189 	55 78 49 72 48 
174 189 172 170 291 	27 64 22 41 63 
114 192 153 	54 72 41 49 
116 90 	54 63 29 
289 144 149 171 	21 49 
278 216 300 	49 63 48 
111 90 137 	54 65 57 51 65 
290 118 288 	43 66 49 63 41 63 
312 216 226 	43 34 61 76 57 64 48 76 3 
210 160 167 171 	29 63 41 41 63 
204 153 	43 63 41 65 
300 160 	51 22 34 61 65 22 63 22 76 48 51 63 
114 153 	54 65 49 
110 278 	54 72 24 63 
312 261 275 	54 58 63 2 
110 278 90 	54 72 24 63 57 
290 214 135 	10 37 78 37 49 
278 162 300 151 	57 45 78 29 61 65 
300 216 278 223 180 181 207 	41 64 49 65 22 78 56 36 
47 153 	48 66 39 78 40 
111 162 135 	7 54 49 36 
259 154 	41 57 
111 162 189 	54 72 41 
287 207 212 	49 39 78 39 22 49 41 63 
110 143 	54 72 51 63 
111 143 90 78 	54 72 51 63 57 78 22 76 
312 282 158 295 189 	10 57 22 72 57 63 38 
313 188 297 153 62 	54 72 51 72 29 
278 144 149 207 	58 54 63 
313 188 297 153 62 	54 72 51 72 29 
204 261 300 126 	7 43 
271 180 183 225 232 	57 67 32 22 72 57 
312 208 	48 58 
111 135 143 	54 72 51 63 
110 300 179 291 	27 37 66 49 
292 216 290 153 	47 64 37 78 49 
49 158 207 212 293 135 	43 76 29 64 55 41 64 3 24 
206 189 	47 73 3 
111 196 90 	54 72 41 64 57 
289 214 180 187 144 275 160 288 	7 39 49 36 65 48 
114 291 90 	55 66 22 78 49 
114 291 90 :	55 66 22 78 49 :
111 196 90 	54 72 41 64 57 
111 196 90 	54 72 41 64 57 
111 196 90 	54 72 41 64 57 
156 169 189 	45 63 49 64 55 
306 122 198 214 158 	29 24 63 41 63 
292 216 290 153 	47 64 37 78 49 
111 126 133 270 277 283 172 	55 66 22 78 49 54 63 49 
312 282 153 	54 58 
115 135 142 288 171 	54 64 51 64 48 47 
278 144 149 	58 54 63 
205 140 109 169 135 	6 43 67 49 78 36 
278 144 149 	58 54 63 
287 259 300 153 	43 78 49 55 3 57 22 
278 144 149 	58 54 63 
58 180 181 	43 72 32 
282 169 144 151 135 	43 72 32 
111 189 257 161 	54 72 3 27 66 49 63 
212 223 300 287 	54 72 3 27 49 
111 216 229 160 	54 72 3 27 66 49 65 
114 291 90 	55 66 22 78 49 
188 153 109 	49 63 48 
110 161 	54 72 49 63 
308 216 172 170 291 	6 57 51 65 
204 	7 43 
116 153 207 208 300 126 	22 65 54 49 78 34 
290 252 253 	24 78 49 65 41 
290 252 253 	24 78 49 65 41 
111 153 295 189 	54 49 78 39 41 
306 189 149 	22 64 
298 261 277 142 	55 78 49 68 3 23 51 63 
111 160 225 232 	57 27 63 9 
278 270 300 	57 58 72 29 72 3 
275 261 275 289 171 	57 64 3 39 67 49 
111 153 197 	54 72 49 41 63 
111 153 189 	54 49 78 41 72 
111 153 197 189 	54 72 49 41 74 41 
308 216 172 170 291 	6 57 51 65 
111 38 197 	54 72 49 76 41 63 
111 38 197 	54 72 49 76 41 63 
300 287 217 	47 57 78 57 63 
255 140 207 293 	54 72 37 41 
290 252 253 	24 78 49 65 41 
302 115 288 153 300 126 	27 64 37 78 49 22 63 49 76 3 
111 133 168 230 	49 64 58 63 9 
311 288 153 300 126 	45 64 55 43 
111 90 142 	54 72 57 78 51 72 
111 90 188 	54 72 57 78 43 63 
179 136 	55 63 47 
306 230 207 212 	51 72 41 63 
173 144 275 	43 55 78 27 64 47 
293 230 180 290 214 278 287 	54 65 32 76 
111 144 151 	57 44 51 37 63 
111 225 295 135 	51 22 65 49 
114 108 	45 66 41 41 63 
312 223 135 	24 64 51 58 49 65 
111 162 189 	54 72 41 
275 180 187 163 	55 65 55 65 
308 261 300 126 	7 43 22 72 
260 136 	57 34 61 22 
115 270 62 160 170 	54 64 22 78 32 76 49 64 48 63 
111 144 151 	57 44 51 37 63 
116 117 270 271 	29 65 54 41 
115 295 135 	54 64 34 63 51 
300 216 224 232 	22 63 3 27 
300 216 224 232 	22 63 3 27 
178 300 113 171 	6 40 64 22 
289 225 230 173 	22 72 54 51 
303 158 	16 22 
278 144 149 	58 54 63 
206 189 275 	27 63 49 
115 288 161 	54 64 16 49 63 
111 126 133 270 277 283 172 	55 66 22 78 49 54 63 49 
310 288 270 277 	34 78 49 63 8 54 49 
290 118 288 	43 66 49 63 41 63 
278 216 300 	49 63 48 
115 250 135 	29 51 67 57 
274 153 172 170 291 	37 72 29 61 
188 153 270 300 	39 72 23 41 63 
80 232 169 189 	45 72 51 
115 78 115 144 275 	54 64 24 76 
290 226 	45 51 
115 297 288 189 	54 64 29 48 41 
312 259 261 300 179 291 	22 66 49 67 43 
115 135 143 270 300 126 	54 64 51 63 
312 261 276 300 160 270 300 180 290 225 295 	6 40 64 22 68 37 
115 135 143 	54 64 51 63 
306 189 149 	22 64 
115 197 	45 65 41 
115 189 90 	54 64 41 78 57 
115 189 255 189 225 	54 64 3 57 72 3 32 
111 189 286 	32 74 57 
300 216 230 187 232 270 300 	23 76 29 
303 169 189 300 126 	54 63 8 41 
289 212 	55 49 63 45 
115 191 170 153 230 	54 64 41 48 63 49 78 34 
312 253 180 290 293 189 	51 58 49 63 37 72 
111 189 286 	32 74 57 
115 189 170 153 230 	54 64 41 48 63 49 78 34 
115 189 260 216 225 	54 64 3 29 61 72 3 32 
282 41 143 	54 63 8 51 63 
109 287 90 	54 63 8 49 57 
115 153 250 189 	54 49 78 29 64 41 
115 153 250 189 	54 49 78 29 64 41 
300 189 196 	22 41 78 48 63 
312 287 298 180 	49 63 29 78 48 
176 300 171 	27 72 58 49 63 
115 90 78 216 232 169 189 	54 64 57 78 22 74 41 78 32 65 22 65 
187 257 187 257 180 185 	27 64 43 27 64 43 63 
188 153 270 275 171 	39 72 23 41 63 
312 223 288 	43 58 41 41 63 
278 225 230 171 	39 64 23 63 49 58 63 58 73 
212 226 180 188 189 	54 63 8 43 49 
176 300 175 232 170 300 	32 76 43 65 22 63 28 29 78 29 63 
177 291 282 153 	47 28 66 7 
278 225 232 288 212 	43 37 63 27 51 63 58 73 
176 270 277 288 	47 66 23 78 48 
115 233 142 	54 64 32 63 51 65 
312 212 	48 58 
174 135 142 288 	43 37 51 63 
115 288 135 	54 65 51 
300 189 149 300 131 270 275 	45 28 34 61 76 3 
300 189 151 189 	45 28 34 61 63 
199 225 	49 63 37 
311 216 230 	57 63 51 
310 189 	22 65 
111 126 127 	57 44 72 39 
115 225 62 160 41 	54 64 32 76 49 64 48 76 
206 144 286 261 278 135 	41 49 78 57 49 65 
109 108 90 	43 37 78 41 64 48 76 3 
206 189 	47 73 3 
176 300 175 232 	47 66 23 77 32 63 
116 232 288 	47 78 51 63 41 
213 172 300 127 167 171 	44 73 51 63 48 63 
298 270 214 	55 22 78 37 64 
302 206 162 	54 66 51 78 44 
206 189 	47 73 3 
278 135 	22 74 51 
290 286 109 	43 22 78 56 65 
290 286 109 	43 22 78 56 65 
23 297 90 	54 76 24 78 57 
23 270 	55 76 58 49 37 
275 287 135 	7 54 63 29 
23 162 225 	54 63 8 32 
205 178 153 198 212 	43 63 51 
312 216 226 	43 34 61 76 57 64 48 76 3 
204 261 300 126 	7 43 
111 144 151 	57 44 51 37 63 
47 153 	48 66 39 78 40 
289 270 300 126 	51 76 24 
25 135 273 153 	54 76 51 78 22 49 
176 122 	43 67 49 78 36 
115 179 291 	10 34 61 63 41 
23 135 187 	54 76 51 78 43 65 
23 135 187 	54 76 51 78 43 65 
116 135 227 153 	54 74 51 78 32 72 48 49 
23 135 225 	54 63 51 78 32 
292 171 185 277 146 189 	7 55 63 
298 175 300 	57 47 66 39 63 48 
289 287 294 261 300 126 	51 76 24 76 3 22 65 47 68 37 78 48 66 
213 180 49 151 	57 78 43 63 49 78 22 
188 212 278 282 285 153 	6 46 64 46 63 54 22 
23 161 	54 76 58 49 63 
173 137 	55 65 49 78 56 43 49 54 63 43 57 29 63 16 3 
306 189 149 	22 64 
292 189 151 	40 41 78 48 54 63 39 
176 189 291 223 	57 63 47 41 72 
308 261 300 126 	7 43 22 72 
23 90 	54 74 57 
203 118 198 293 212 	47 72 3 43 78 49 54 72 55 22 64 48 63 
23 90 	54 74 57 
292 160 300 126 	51 76 47 34 61 65 
308 261 300 126 	7 43 22 72 
116 270 275 	54 76 32 
116 270 278 284 153 	47 37 39 63 37 63 
116 270 275 	54 76 32 
260 225 259 300 126 	24 54 63 58 76 3 
116 225 	54 63 32 
289 136 	43 58 63 34 61 
308 169 153 	29 73 54 
290 223 170 144 151 	22 63 49 78 48 
278 300 171 	22 77 7 
275 252 259 	28 34 61 65 
115 135 32 	54 64 51 76 
312 172 214 	55 63 3 37 64 
188 153 270 300 180 290 225 295 109 	39 72 23 63 24 48 63 
188 153 109 	49 63 48 
204 261 300 126 	7 43 
115 170 90 	54 78 48 63 57 
312 282 153 	54 58 
255 214 135 300 126 	51 65 45 78 49 63 
278 136 169 135 	57 66 45 58 22 76 
212 143 171 	37 66 51 63 
206 189 	47 73 3 
276 119 	41 65 27 72 
115 124 207 212 	57 27 72 37 
306 133 215 291 212 	7 57 63 41 
289 144 149 171 	21 49 
282 252 71 108 90 277 	54 63 27 76 54 57 78 22 65 
174 122 275 	47 76 47 
278 207 214 158 270 300 	49 66 22 64 16 
278 226 	45 32 72 49 
257 288 	57 78 54 48 3 
212 223 252 298 143 291 	45 58 63 39 66 49 
175 285 171 	39 78 54 63 49 63 
204 270 300 207 208 	54 64 51 76 43 41 
116 295 189 	54 73 34 41 
174 212 116 300 	40 65 49 72 
110 225 	10 37 63 49 63 
116 225 277 189 90 	54 63 32 22 64 3 57 
260 180 187 295 	23 63 41 63 
311 90 47 153 189 	20 57 45 76 49 78 41 
204 261 300 126 	7 43 
255 214 135 	54 44 61 49 
116 180 187 126 	54 44 61 51 
306 189 	47 72 49 65 
307 214 288 	43 72 49 76 51 
278 153 	22 63 49 
290 198 293 288 171 	39 77 34 61 
274 142 300 126 	39 63 3 54 
307 214 288 261 300 126 	54 72 37 41 
116 270 291 153 	54 73 24 41 49 
110 300 189 	24 63 34 61 65 
110 300 189 	24 63 34 61 65 
116 108 	54 63 58 
303 158 	16 22 
116 106 261 295 189 	54 63 55 64 3 24 32 41 
209 153 293 135 	27 66 41 63 54 
209 153 293 142 135 	27 66 41 63 54 
209 153 113 	27 66 41 41 63 
214 160 185 294 153 252 259 	47 63 48 63 
312 282 153 300 127 	10 41 
308 216 172 	54 63 57 78 37 54 47 72 3 
111 162 189 	54 72 41 
111 162 291 160 189 	54 65 41 49 41 72 
109 189 108 160 270 207 225 	54 72 41 49 63 8 32 
311 216 230 	57 63 51 
111 288 225 	54 73 32 
278 207 214 158 180 290 282 153 	54 72 32 64 3 24 43 49 
278 225 230 	43 78 49 39 49 78 55 41 
282 270 278 170 179 	54 63 22 63 48 63 47 63 
110 270 313 186 135 225 	54 72 22 44 65 51 78 34 
276 119 	41 65 27 72 
278 171 	22 74 47 
116 270 277 261 	27 51 41 63 
312 282 153 	54 58 
116 135 	
306 212 113 171 	22 66 28 41 58 65 3 
116 135 278 225 	54 63 51 22 76 32 
312 261 276 300 160 207 293 	43 78 49 63 40 64 22 49 36 
116 135 62 	54 63 51 78 34 76 
116 135 225 38 189 	54 63 51 78 34 78 49 41 
312 198 293 	
290 214 135 	10 37 78 37 49 
292 189 275 	6 27 78 28 65 37 49 58 57 72 
209 189 	55 58 39 
282 287 110 144 185 	49 64 57 72 43 78 55 41 
282 287 110 144 185 	49 64 57 72 43 78 55 41 
186 153 	45 64 48 49 
180 157 282 160 189 	55 49 63 45 45 41 63 41 72 54 63 51 72 22 63 
312 282 298 287 207 214 135 	29 51 78 39 65 47 72 3 
212 216 295 171 	57 78 32 65 22 78 57 
212 216 295 171 	57 78 32 65 22 78 57 
187 270 	45 34 61 63 
312 160 259 	27 63 54 51 
290 122 293 226 198 293 	45 64 24 34 61 63 58 66 7 
187 270 32 	45 64 24 72 51 76 
187 270 	45 34 61 63 
187 270 300 153 	45 34 61 63 
187 270 90 	45 64 24 78 57 
181 	43 63 9 
259 151 288 282 153 300 126 	48 66 54 63 
187 89 160 	45 64 58 63 49 65 
255 135 285 143 171 	27 51 76 
292 271 	7 46 67 56 36 
312 212 	48 58 
187 143 135 	45 64 51 63 51 
187 135 188 23 	45 64 51 45 63 20 
312 113 160 201 135 142 	45 78 51 67 45 72 49 65 
290 295 171 	28 54 64 
290 295 171 	28 54 64 
290 295 261 300 126 	27 64 37 78 49 
274 295 	8 57 22 72 6 51 63 54 63 ,
289 223 270 300 225 230 	22 51 63 9 
278 153 300 126 	22 63 49 72 3 
110 300 171 	24 37 64 
187 135 	45 64 51 
187 135 142 288 153 225 90 	45 64 51 64 48 49 78 34 78 57 
187 225 295 171 	41 64 37 3 45 76 3 
290 295 261 300 126 	27 64 37 78 49 
232 270 273 225 	32 64 22 32 
187 135 142 	45 65 51 78 51 65 
289 142 116 291 	57 57 78 37 63 
289 142 116 291 	57 57 78 37 63 
187 135 142 261 	45 64 51 64 3 24 
181 142 261 90 	45 64 51 64 3 24 78 57 
187 135 142 261 270 295 189 	45 64 51 64 3 24 32 41 
187 135 142 288 189 	16 22 6 49 45 
183 160 288 	47 58 63 41 
187 135 300 126 	54 64 40 72 48 22 76 3 
187 135 140 	45 64 51 78 51 67 
187 135 142 	45 65 51 78 51 65 
306 230 	57 3 24 78 49 58 
187 178 196 	45 64 47 64 41 65 
187 217 180 185 	57 3 45 3 40 
181 216 295 153 	45 63 8 3 34 49 
292 189 275 	6 27 78 28 65 37 49 58 57 72 
311 153 	7 49 
187 191 	45 64 41 72 32 
187 261 	43 64 3 24 
187 261 300 153 	43 64 3 22 49 
187 261 300 171 	45 64 3 25 47 
80 135 300 207 215 115 135 	22 76 51 22 63 37 63 47 72 3 
187 261 	43 64 3 24 
187 261 	43 64 3 24 
187 261 270 	24 66 51 63 45 65 
187 189 196 169 189 	45 64 41 78 41 65 22 72 
187 189 196 	45 64 41 78 41 65 
187 189 90 	43 64 3 57 
312 282 153 	54 58 
180 134 216 225 	24 76 49 63 
303 158 	16 22 
187 153 252 	57 41 78 32 65 
187 153 252 	57 41 78 32 65 
290 286 109 	43 22 78 56 65 
214 231 156 189 149 	6 27 63 41 22 
204 261 300 126 	7 43 
290 286 109 	43 22 78 56 65 
290 286 109 	43 22 78 56 65 
204 	7 43 
187 153 252 	57 41 78 32 65 
188 180 187 	43 76 57 78 37 63 
270 275 	22 76 
183 153 137 	45 64 49 51 72 
290 153 178 90 	45 49 78 47 65 
290 153 178 261 278 171 	45 49 78 47 64 3 25 47 
186 38 	45 78 48 67 49 76 
306 198 293 	22 76 9 
187 153 	16 22 43 78 49 22 63 49 22 65 47 28 51 65 
111 133 169 295 180 290 225 295 	43 78 49 22 63 55 64 37 
270 275 	22 76 
115 50 293 179 291 	29 64 29 78 31 63 57 66 
187 281 180 	45 64 55 43 
187 90 260 313 180 	45 64 57 78 27 77 44 61 
176 207 293 171 	27 66 3 45 41 
179 223 270 300 171 	49 37 78 41 
187 99 221 	54 64 56 78 36 66 
310 212 282 154 	6 45 37 22 ,
187 281 180 	45 64 55 43 
49 207 215 189 300 126 	45 32 41 
187 281 180 	45 64 55 43 
209 109 	54 63 3 32 72 34 
181 298 189 	45 64 29 76 41 
289 225 230 173 	22 72 54 51 
306 270 78 	24 67 3 29 
187 90 93 135 	45 64 57 72 51 
312 282 287 212 	10 57 22 65 
182 189 	44 32 22 63 49 
116 144 188 270 300 171 	43 67 3 28 22 63 
183 216 295 153 	22 76 51 63 58 51 43 67 49 78 36 
300 298 180 188 291 	22 34 61 54 63 
300 298 180 185 	6 43 78 49 57 41 78 41 37 63 
303 158 	16 22 
116 	54 74 
289 285 153 	44 67 51 
115 50 293 179 291 	29 64 29 78 31 63 57 66 
289 223 	25 3 32 72 
180 68 153 270 289 189 	45 78 48 76 49 78 22 47 73 41 
180 134 270 182 153 225 	45 78 51 72 22 45 72 49 78 39 
187 134 270 277 	45 78 51 73 22 65 
300 158 180 185 	22 63 51 63 
180 134 270 44 153 	45 78 51 73 22 47 76 49 
187 134 270 90 178 207 	51 76 58 63 49 
300 158 180 185 	22 63 51 63 
187 134 270 116 225 295 153 	45 78 51 73 22 54 74 32 49 
187 134 270 111 135 	45 78 51 73 22 54 72 51 
310 136 	43 37 78 37 65 
111 133 153 	22 65 27 34 61 
187 128 225 	45 78 51 72 34 
215 126 300 126 	55 65 32 78 57 
300 207 214 300 126 	27 63 22 67 
111 133 153 	22 65 27 34 61 
292 135 285 	6 27 78 28 63 
312 283 144 259 	57 67 29 41 
187 128 162 196 189 	45 78 51 72 41 
187 128 162 259 	45 78 51 72 29 
187 128 270 	43 78 51 72 24 
187 128 270 	43 78 51 72 24 
111 126 127 	57 44 72 39 
111 126 127 	57 44 72 39 
111 126 127 	57 44 72 39 
187 134 261 300 225 	22 3 45 51 
111 133 149 	57 44 72 39 22 49 41 63 
187 134 189 298 153 233 135 	39 78 54 63 49 63 45 78 51 73 3 22 63 49 78 34 
111 126 127 	57 44 72 39 
187 134 234 255 225 	45 78 51 73 3 27 72 32 
111 126 127 	57 44 72 39 
289 207 214 169 135 	22 72 45 65 27 47 72 3 
300 285 198 212 	47 64 55 78 49 36 
300 285 109 	49 27 41 63 
174 189 172 170 291 	27 64 22 41 63 
111 144 149 	6 55 22 78 37 
111 126 127 	57 44 72 39 
111 126 127 288 153 	24 76 49 72 
111 126 127 	57 44 72 39 
111 126 127 	57 44 72 39 
278 142 	24 63 51 72 
275 158 225 230 	6 3 40 63 
292 295 180 290 230 277 286 212 	51 24 63 16 
310 136 300 126 	43 37 78 37 72 
180 134 90 	45 78 51 63 57 
275 178 124 	45 66 51 45 66 51 63 
312 232 	27 49 36 
275 178 124 	45 66 51 45 66 51 63 
259 149 204 153 180 181 	47 67 37 78 49 63 55 48 
180 284 99 	55 49 47 63 41 63 
180 134 259 	45 78 51 63 57 65 
260 153 185 290 230 207 293 	45 48 63 30 64 3 24 
115 284 270 275 300 126 	39 65 43 22 
232 189 	32 64 41 
310 136 	43 37 78 37 65 
187 134 225 295 153 	45 78 51 73 32 49 
204 285 	41 65 51 63 
187 128 90 	29 24 58 
187 128 281 153 	49 3 24 65 41 29 63 22 72 32 
293 136 288 217 163 	37 22 64 48 63 
205 286 171 	49 3 24 
310 158 216 295 	6 3 40 72 49 63 
111 133 153 	22 65 27 34 61 
300 226 169 137 164 	34 63 48 43 49 
300 285 109 	49 27 41 63 
275 283 180 185 	10 51 30 63 41 63 
187 129 216 295 153 	45 78 51 72 3 34 49 
80 126 176 293 135 	22 78 49 48 
311 258 153 282 214 270 300 225 230 171 	7 55 65 49 78 54 63 39 
187 284 259 261 	7 55 65 49 78 54 63 39 
312 232 207 212 	58 49 63 41 63 
275 232 288 287 257 	49 63 29 78 48 6 47 72 49 64 22 63 
180 127 225 	41 66 22 61 57 63 41 
300 216 175 232 207 293 291 179 300 	6 3 40 72 
306 160 282 212 	29 51 63 41 63 
300 216 175 232 207 293 291 179 300 	6 3 40 72 
201 158 261 277 288 	43 63 57 
182 160 189 290 171 	43 49 47 63 41 3 39 
187 133 225 90 	45 47 45 49 57 63 41 63 
313 187 134 99 	44 61 78 51 73 55 
180 32 270 	45 51 76 27 
289 285 153 	44 67 51 
312 261 277 163 	45 78 51 63 10 29 
282 136 180 290 214 113 	45 78 51 74 24 
310 287 207 293 	49 22 78 37 
180 130 171 	44 67 51 
180 130 171 183 153 270 	45 78 51 67 47 45 49 78 24 
185 130 178 261 227 142 189 	45 78 51 67 47 64 41 78 24 34 72 51 78 57 
111 149 171 	22 72 54 51 
289 225 230 173 	22 72 54 51 
180 32 225 228 153 	57 78 48 63 58 65 27 32 
275 283 180 185 	10 51 30 63 41 63 
185 29 288 153 	45 78 51 76 6 49 78 57 
180 130 171 	44 67 51 
289 285 153 	44 67 51 
289 285 153 	44 67 51 
180 130 174 189 293 135 	45 78 51 66 47 72 3 38 51 
184 270 275 171 	43 78 49 57 78 44 66 32 41 
180 130 216 228 135 	45 78 51 3 34 72 51 
111 225 300 180 290 230 289 284 115 144 275 	55 49 47 63 41 63 
187 127 207 '90 	45 78 51 64 38 
260 180 187 230 110 189 	54 64 51 
298 290 293 171 	54 78 49 37 
116 160 288 261 300 126 	45 76 49 78 34 76 3 
187 161 225 110 	45 78 49 74 34 54 72 
115 135 90 	54 64 51 78 57 
292 135 285 	6 27 78 28 63 
185 286 180 290 225 295 212 	57 78 54 49 78 24 54 63 57 65 
290 295 78 225 232 164 	22 72 54 32 
47 116 90 	45 76 6 29 
188 180 	45 74 45 
47 290 232 135 143 	45 76 45 63 34 64 51 78 51 63 
188 180 90 	58 51 22 63 
188 187 	43 66 51 64 57 47 73 41 
259 285 198 214 	47 22 34 61 65 
232 287 171 	34 78 49 47 
204 153 206 162 	11 39 
187 302 	45 76 
47 47 	45 76 45 76 
116 170 300 	47 63 10 38 43 65 57 
188 289 300 	47 66 23 43 37 78 49 
182 287 135 	45 73 49 51 
40 225 232 	49 76 32 65 
290 270 	43 65 
290 270 	43 65 
210 160 288 115 135 136 	6 29 78 31 63 37 
293 154 169 135 	46 67 47 64 
308 295 135 	55 54 
257 158 225 226 	22 49 78 51 
308 295 135 	55 54 
47 	29 63 41 63 
298 160 	6 27 78 28 65 37 49 58 57 72 
290 ோ162 252 	43 49 43 58 66 3 27 24 48 63 
185 207 293 300 261 300 126 	43 66 57 78 37 22 72 3 
300 135 285 145 169 135 	22 45 78 49 64 57 78 37 63 41 
90 270 287 180 290 153 	49 3 34 65 
47 288 153 	45 76 48 49 
47 288 153 300 126 	45 76 6 49 
49 300 153 225 	45 76 24 63 49 78 32 
300 295 113 126 	46 24 54 63 41 
205 153 116 294 	41 3 24 63 
185 207 293 300 171 	43 66 57 78 37 22 
293 300 230 300 134 135 	22 41 54 63 57 
310 198 293 	
183 216 	51 34 61 22 65 
47 300 90 	44 76 22 57 
275 133 153 278 285 207 214 135 	57 49 78 39 64 48 76 3 47 72 3 
89 135 	58 74 51 
186 189 90 	44 51 64 48 63 3 
47 153 	48 66 39 78 40 
290 169 144 259 	32 78 49 72 41 64 3 24 
290 169 144 259 	32 78 49 72 41 64 3 24 
212 127 	57 78 51 74 32 78 57 
308 169 156 122 207 212 	57 78 54 49 
289 287 171 	51 22 34 61 65 
289 287 	51 22 34 61 65 
289 287 270 278 140 270 275 	22 76 47 63 43 41 72 22 72 51 64 16 
205 286 171 	49 3 24 
185 207 293 300 171 	43 66 57 78 37 22 
282 284 171 	57 63 40 41 
68 254 	29 76 57 
308 158 225 230 	57 78 22 78 49 74 51 
290 198 212 300 133 135 	45 74 51 78 57 
290 198 212 	24 72 3 39 
212 223 252 298 143 291 	45 58 63 39 66 49 
293 232 180 188 291 	24 63 35 61 63 
47 135 225 	43 72 3 27 
303 158 	16 22 
47 137 	44 76 51 72 
293 282 152 291 	30 67 33 63 
114 230 300 126 	47 22 63 41 
47 142 196 189 	45 76 51 64 41 22 63 
47 142 196 189 	45 76 51 64 41 22 63 
47 142 261 300 153 	45 76 51 64 3 24 49 
293 144 278 142 300 179 300 	6 57 78 38 63 48 65 49 67 43 57 72 
49 142 282 153 	45 76 51 64 54 49 
290 198 212 	24 72 3 39 
275 178 124 	45 66 51 45 66 51 63 
47 285 153 225 	43 72 34 61 22 63 33 67 2 33 
47 285 198 207 	43 76 51 73 3 34 
290 198 212 	24 72 3 39 
185 135 285 225 232 189 	45 66 51 72 32 64 41 
47 142 261 300 153 	45 76 51 64 3 24 49 
47 32 270 197 	45 76 51 76 24 78 41 63 
312 214 300 160 270 300 	54 68 39 78 40 64 
311 223 	41 63 23 67 41 
47 135 225 	43 72 3 27 
47 135 295 189 	45 76 51 78 32 41 
47 135 225 	43 72 3 27 
47 135 295 189 	45 76 51 78 32 41 
275 133 271 	57 63 3 57 
47 289 189 	45 76 47 41 
290 171 180 	43 3 43 
275 216 230 	47 28 51 65 43 63 51 41 72 22 63 29 58 63 29 61 
188 171 183 153 232 288 153 	45 47 24 64 49 63 41 72 54 63 51 63 
305 144 286 261 300 133 189 	45 67 47 78 57 
292 135 285 	6 27 78 28 63 
306 122 212 49 158 225 300 126 	57 78 32 72 55 41 49 65 
292 135 285 	6 27 78 28 63 
47 291 188 153 225 	45 76 41 63 43 63 49 78 32 
47 291 188 153 225 	45 76 41 63 43 63 49 78 32 
312 212 	48 58 
290 207 214 287 171 	43 78 49 47 63 36 43 37 78 49 
210 158 270 278 153 300 133 189 	32 78 49 63 47 
47 216 232 	43 74 41 78 32 65 
313 187 154 230 	37 51 63 58 66 7 
290 207 214 287 261 300 126 	45 63 3 34 
306 140 171 185 	58 34 78 34 65 
115 145 180 188 291 	22 34 61 65 
306 140 171 185 300 126 	58 34 78 34 64 48 76 3 
47 196 	32 32 78 32 67 
47 261 	45 76 3 24 
188 189 89 171 178 189 	45 76 41 58 47 22 72 
298 300 	57 63 38 65 
47 196 189 	44 76 41 22 49 22 72 
312 283 278 291 	57 66 3 39 49 
312 283 278 291 	57 66 3 39 49 
279 32 	41 47 57 78 37 72 
188 189 	22 34 61 63 58 65 
292 135 285 	6 27 78 28 63 
292 135 285 	6 27 78 28 63 
188 189 196 115 135 142 	45 76 41 54 64 51 72 
47 196 	32 32 78 32 67 
188 189 	22 34 61 63 58 65 
47 189 196 	45 76 41 65 
47 50 	45 76 41 76 
292 135 285 	6 27 78 28 63 
311 260 287 171 	55 64 56 78 32 63 27 63 49 
47 291 90 	45 76 41 57 
185 207 293 300 	43 66 57 78 37 22 
185 270 173 189 	45 67 22 47 72 41 
184 171 	45 67 47 
115 277 293 	6 41 66 43 63 37 
184 189 	54 49 
290 169 144 259 	32 78 49 72 41 64 3 24 
184 153 289 189 	45 67 49 78 47 41 
78 290 171 	22 78 49 76 40 64 37 
184 90 	55 49 63 45 43 65 41 63 
255 135 282 179 300 	51 67 32 
260 161 288 171 	48 54 57 66 49 63 
289 285 153 270 80 207 212 	24 66 51 39 57 78 37 63 
298 216 226 	51 34 61 63 9 
